Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_1,SMA_4,SMA_8,EMA_1,EMA_4,EMA_8,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
2021-04-01,70.0,90.02999877929688,49.40999984741211,75.16999816894531,75.16999816894531,72392700,,,,75.16999816894531,,,75.16999816894531,75.16999816894531,75.16999816894531,0.0,0.0,0.0,,75.16999816894531,75.16999816894531,75.16999816894531
2021-07-01,74.27999877929688,80.75,54.619998931884766,72.37000274658203,72.37000274658203,68105100,-0.03724884249791072,-0.03796030400055066,,72.37000274658203,,,72.37000274658203,74.05000000000001,74.54777696397569,-0.22336145819421915,-0.044672291638843835,-0.1786891665553753,0.0,73.77000045776367,76.56999588012695,70.97000503540039
2021-10-01,72.58999633789062,116.08999633789062,70.05000305175781,94.26000213623047,94.26000213623047,135233700,0.30247338066713403,0.2642650573287778,,94.26000213623047,,,94.26000213623047,82.1340008544922,78.92827144669897,1.3503964555935823,0.2343414578076414,1.1160549977859409,88.65939242319695,80.60000101725261,100.05296764750697,61.14703438699824
2022-01-01,95.0,98.13999938964844,43.08000183105469,55.06999969482422,55.06999969482422,115923000,-0.4157649220585249,-0.5374518464259628,,55.06999969482422,74.21750068664551,,55.06999969482422,71.308400390625,73.6264332796157,-0.5582594643212389,0.07582127338186535,-0.6340807377031042,34.26737684851291,74.21750068664551,102.01406807689602,46.420933296394985
2022-04-01,55.2400016784668,58.27000045776367,27.040000915527344,34.439998626708984,34.439998626708984,190514600,-0.37461414894567646,-0.4693864580481476,,34.439998626708984,64.03500080108643,,34.439998626708984,56.56103968505859,64.91833669008088,-3.692981316248634,-0.6779392445442345,-3.0150420717043995,25.902259879788517,66.2620002746582,106.64465887741335,25.879341671903063
2022-07-01,34.689998626708984,40.55500030517578,19.34000015258789,19.489999771118164,19.489999771118164,169378700,-0.4340882535342717,-0.569317137908728,,19.489999771118164,50.81500005722046,,19.489999771118164,41.73262371948242,54.823150708089166,-7.299467219301576,-2.002244839495703,-5.2972223798058735,22.008847788991474,58.46666685740153,109.20432931419523,7.7290044006078205
2022-10-01,19.6200008392334,21.790000915527344,9.140000343322754,10.529999732971191,10.529999732971191,206332500,-0.4597229421944179,-0.6156732009888944,,10.529999732971191,29.88249945640564,,10.529999732971191,29.251574124877926,44.98022826917406,-10.756634613975272,-3.753122794391617,-7.003511819583656,20.190001800300024,51.61857155391148,109.34261842406264,-6.1054753162396835
2023-01-01,10.8100004196167,17.3799991607666,9.21500015258789,15.75,15.75,187321700,0.4957265336564174,0.4026120644846195,,15.75,20.052499532699585,47.135000109672546,15.75,23.850944474926756,38.484621987135384,-12.926248538768881,-5.58774794326707,-7.338500595501811,23.85603683324598,47.135000109672546,106.11317361276295,-11.843173393417864
2023-04-01,15.619999885559082,26.618000030517578,15.25,25.729999542236328,25.729999542236328,183062800,0.6336507645864335,0.4908172432309623,,25.729999542236328,17.87499976158142,40.95500028133392,25.729999542236328,24.602566501850582,35.65026144382448,-13.682655513072447,-7.206729457228146,-6.475926055844301,30.003235796512712,44.75666671329074,101.9662840909237,-12.452950664342204
2023-07-01,25.649999618530273,44.88999938964844,25.239999771118164,39.959999084472656,39.959999084472656,168785300,0.5530509053790493,0.4402213223666534,,39.959999084472656,22.992499589920044,36.90374982357025,39.959999084472656,30.74553953489941,36.607980919524074,-12.984197703096868,-8.362223106401892,-4.621974596694976,37.22887197627986,44.276999950408936,98.62706136498812,-10.073061464170259
2023-10-01,40.150001525878906,45.10499954223633,34.45000076293945,39.849998474121094,39.849998474121094,174213300,-0.002752768089884783,-0.0027565639235967443,,39.849998474121094,30.32249927520752,30.10249936580658,39.849998474121094,34.387323110588085,37.32842926499008,-12.297779835672863,-9.149334452256086,-3.1484453834167763,37.19918801916269,43.8745452707464,95.75776944346782,-8.008678901975024
2024-01-01,39.40999984741211,74.55000305175781,37.400001525878906,69.22000122070312,69.22000122070312,259565100,0.7370138989002759,0.5521674888966587,,69.22000122070312,43.6899995803833,31.871249556541443,69.22000122070312,48.320394354634104,44.41544525514853,-9.276936218041548,-9.17485480541318,-0.1020814126283689,48.22207704806219,45.98666659990946,97.59900063365669,-5.625667433837769
2024-04-01,69.04000091552734,88.5,65.62000274658203,83.22000122070312,83.22000122070312,276223600,0.2022536803396171,0.1841978623808618,,83.22000122070312,58.0625,37.96874988079071,83.22000122070312,62.28023710106171,53.03867991416067,-5.687649210290047,-8.477413686388553,2.7897644760985063,52.219710763565,48.85076926304744,102.26116925110041,-4.559630725005533
2024-07-01,85.12000274658203,133.0500030517578,60.66999816894531,130.5500030517578,130.5500030517578,257958600,0.5687334911896171,0.45026860029811694,,130.5500030517578,80.71000099182129,51.85125029087067,130.5500030517578,89.58814348134015,70.26341838918225,0.9648994371240747,-6.5889510616860285,7.553850498810103,62.10968347280254,54.68642881938389,121.1677389204304,-11.794881281662612
2024-10-01,130.7899932861328,148.47999572753906,128.00999450683594,145.22000122070312,145.22000122070312,53115014,0.11237072252789804,0.10649352383669065,,145.22000122070312,107.0525016784668,68.68750047683716,145.22000122070312,111.84088657708534,86.92043679618689,7.336270459975509,-3.8039067573537215,11.140177217329231,64.55839656043071,60.72200031280518,139.24007798937967,-17.796077363769314
