Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_3,SMA_12,SMA_24,EMA_6,EMA_12,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
1973-05-01,15.65625,15.9375,14.4375,14.625,1.7516727447509766,75601,,,,,,,14.625,14.625,0.0,0.0,0.0,,14.625,14.625,14.625
1973-06-01,14.625,14.90625,14.53125,14.625,1.7516727447509766,41600,0.0,0.0,,,,,14.625,14.625,0.0,0.0,0.0,,14.625,14.625,14.625
1973-07-01,14.625,14.90625,14.53125,14.625,1.7516727447509766,56800,0.0,0.0,,14.625,,,14.625,14.625,0.0,0.0,0.0,,14.625,14.625,14.625
1973-08-01,14.625,14.625,13.5,13.78125,1.6506142616271973,66666,-0.05769230769230771,-0.059423420470800764,,14.34375,,,14.383928571428571,14.495192307692308,-0.06730769230769162,-0.013461538461538325,-0.0538461538461533,0.0,14.4140625,15.14477143444312,13.68335356555688
1973-09-01,13.875,16.3125,13.78125,15.9375,1.9088753461837769,67201,0.15646258503401356,0.14536585027152543,,14.78125,,,14.82780612244898,14.717085798816568,0.05273394696471634,-0.00022244137628739218,0.05295638834100373,71.875,14.71875,16.101681668593933,13.335818331406067
1973-10-01,15.84375,15.9375,13.59375,14.25,1.70675790309906,68935,-0.10588235294117643,-0.11191791620398532,,14.65625,,,14.662718658892128,14.645226445152481,0.011567323067433577,0.0021355115124568015,0.009431811554976775,46.0,14.640625,15.950518244695918,13.330731755304082
1973-11-01,14.25,14.4375,12.75,12.75,1.5270987749099731,61468,-0.10526315789473684,-0.11122563511022437,,14.3125,,,14.116227613494377,14.353653145898253,-0.14047567084716128,-0.026386724959466815,-0.11408894588769447,34.848484848484844,14.370535714285714,16.1653784536876,12.575692974883825
1973-12-01,12.75,14.25,11.53125,13.875,1.661843180656433,78801,0.08823529411764697,0.08455738802806297,,13.625,,,14.04730543821027,14.280014200375446,-0.16825322253697372,-0.054760024474968194,-0.11349319806200553,44.871794871794876,14.30859375,16.019210158226507,12.597977341773495
1974-01-01,13.96875,14.90625,13.78125,14.25,1.70675790309906,24266,0.027027027027026973,0.026668247082161273,,13.625,,,14.105218170150193,14.275396631086917,-0.15818431605421246,-0.07544488279081704,-0.08273943326339542,47.56097560975609,14.302083333333334,15.915288390217162,12.688878276449506
1974-02-01,14.25,14.4375,13.875,14.25,1.70675790309906,19867,0.0,0.0,,14.125,,,14.146584407250138,14.271489457073546,-0.1484929013904619,-0.09005448651074602,-0.05843841487971588,47.56097560975609,14.296875,15.827614710891437,12.766135289108563
1974-03-01,14.25,14.4375,12.9375,13.125,1.5720151662826538,46135,-0.07894736842105265,-0.08223809823697212,,13.875,,,13.854703148035814,14.095106463677617,-0.22895127564090778,-0.11783384433677838,-0.1111174313041294,41.48936170212766,14.190340909090908,15.797863739025317,12.5828180791565
1974-04-01,12.9375,12.9375,11.8125,11.90625,1.426041841506958,53201,-0.09285714285714286,-0.09745533615071303,,13.09375,14.0,,13.29800224859701,13.758359315419522,-0.3866015543198529,-0.17158738633339327,-0.21501416798645961,36.44859813084112,14.0,15.990701038579124,12.009298961420876
1974-05-01,12.09375,12.5625,11.25,11.4375,1.3698982000350952,49201,-0.03937007874015752,-0.04016604172533476,,12.15625,13.734375,,12.766430177569292,13.40130403612421,-0.5431041765974314,-0.2458907443862009,-0.2972134322112305,34.82142857142857,13.802884615384615,16.153005394730815,11.452763836038415
1974-06-01,11.4375,12.09375,10.59375,10.875,1.3025256395339966,42398,-0.049180327868852514,-0.05043085362689197,,11.40625,13.421875,,12.226021555406636,13.012641876720487,-0.7044027646884405,-0.33759314844664884,-0.3668096162417917,33.050847457627114,13.59375,16.314577408292244,10.872922591707756
1974-07-01,10.875,11.53125,10.78125,11.0625,1.3249834775924683,53065,0.01724137931034475,0.01709443335930004,,11.125,13.125,,11.893586825290456,12.712620049532719,-0.8077916554755475,-0.4316328498524286,-0.37615880562311893,34.25096030729834,13.425,16.34117257719772,10.50882742280228
1974-08-01,11.0625,11.25,10.03125,10.21875,1.2239245176315308,53733,-0.07627118644067798,-0.07933674223652108,,10.71875,12.828125,,11.41506201806461,12.328947734219993,-0.9468964370839572,-0.5346855672987343,-0.4122108697852229,31.513366560942472,13.224609375,16.44671160010451,10.00250714989549
1974-09-01,10.21875,10.40625,9.46875,9.84375,1.1790105104446411,38534,-0.03669724770642202,-0.03738753207162033,,10.375,12.3203125,,10.966115727189008,11.94660962126307,-1.075005352166512,-0.6427495242722898,-0.4322558278942221,30.352215276985163,13.025735294117647,16.53322696728955,9.518243620945743
1974-10-01,9.9375,11.0625,9.84375,10.875,1.3025256395339966,43866,0.10476190476190483,0.09962984094884134,,10.3125,12.0390625,,10.940082662277863,11.781746602607214,-1.0808598542720276,-0.7303715902722374,-0.35048826399979016,37.20456409103037,12.90625,16.454466981809315,9.358033018190685
1974-11-01,10.59375,10.875,10.21875,10.21875,1.2239245176315308,48799,-0.06034482758620685,-0.062242308877220896,,10.3125,11.828125,,10.73398761591276,11.54128558682149,-1.1254796510296607,-0.809393202423722,-0.3160864486059387,34.85449318878764,12.764802631578947,16.420996030885142,9.108609232272752
1974-12-01,10.21875,10.21875,9.46875,10.21875,1.2239245176315308,78665,0.0,0.0,,10.4375,11.5234375,,10.586776868509114,11.337818573464338,-1.1476122023237654,-0.8770370024037308,-0.27057519992003454,34.85449318878764,12.6375,16.369927577998,8.905072422002002
1975-01-01,10.21875,11.90625,10.21875,11.90625,1.426041841506958,31199,0.16513761467889898,0.1528392042294475,,10.78125,11.328125,,10.963769191792224,11.425269562162132,-1.0172589339379634,-0.9050813887105774,-0.11217754522738599,45.18112504841769,12.5015625,16.13116491236902,8.871960087630981
1975-02-01,11.90625,12.28125,11.4375,11.90625,1.426041841506958,25198,0.0,0.0,0.2629151286232842,11.34375,11.1328125,,11.233049422708731,11.499266552598728,-0.9035376104569153,-0.904772633059845,0.0012350226029297362,45.18112504841769,12.365625,15.868363883716569,8.86288611628343
1975-03-01,11.90625,12.28125,11.90625,11.90625,1.426041841506958,19469,0.0,0.0,0.2629151286232842,11.90625,11.03125,,11.425392444791951,11.561879390660463,-0.8041429825392061,-0.8846467029557172,0.0805037204165111,45.18112504841769,12.2296875,15.5787938990078,8.8805811009922
1975-04-01,11.90625,12.28125,11.90625,12.1875,1.4597270488739014,60401,0.023622047244094446,0.023347363996991107,0.2639741304060539,12.0,11.0546875,12.52734375,11.64313746056568,11.658128715174238,-0.6946697785291587,-0.8466513180704056,0.15198153954124693,46.9322131754936,12.15,15.422613634390714,8.877386365609286
1975-05-01,12.1875,13.40625,11.90625,13.125,1.5720151662826538,40668,0.07692307692307687,0.07410797215372183,0.267661301984054,12.40625,11.1953125,12.46484375,12.066526757546914,11.883801220532046,-0.5261973847488761,-0.7825605314060997,0.2563631466572236,52.391386099555504,12.009375,14.829302691892117,9.189447308107884
1975-06-01,13.125,13.96875,12.9375,13.59375,1.6281569004058838,39469,0.03571428571428581,0.03509131981127019,0.24422845453510444,12.96875,11.421875,12.421875,12.502876255390653,12.146870263527115,-0.35081363025151724,-0.6962111511751833,0.34539752092366605,54.89013213446187,11.9765625,14.705235125449049,9.247889874550951
1975-07-01,13.59375,13.78125,12.84375,13.125,1.5720151662826538,25335,-0.03448275862068961,-0.03509131981127006,0.2317286056215758,13.28125,11.59375,12.359375,12.68062589670761,12.29735176144602,-0.24679999205271308,-0.6063289193506892,0.35952892729797614,51.95358622370639,11.9953125,14.750015509740797,9.240609490259205
1975-08-01,13.125,13.21875,12.09375,12.1875,1.4597270488739014,47467,-0.0714285714285714,-0.07410797215372185,0.22337375915478752,12.96875,11.7578125,12.29296875,12.539732783362577,12.280451490454324,-0.23728161463709618,-0.5325194584079707,0.2952378437708745,46.58562772253553,11.9109375,14.530222573617417,9.291652426382582
1975-09-01,12.28125,12.9375,12.28125,12.84375,1.538327932357788,37068,0.05384615384615388,0.052446475372542524,0.21742822444833917,12.71875,12.0078125,12.1640625,12.626594845258985,12.367112799615196,-0.17476970509908263,-0.46096950774619305,0.2861998026471104,50.445388739708285,11.840625,14.273866472295751,9.407383527704248
1975-10-01,12.84375,13.40625,12.5625,13.21875,1.5832420587539673,78267,0.029197080291970767,0.028778964550043327,0.21760206633274495,12.75,12.203125,12.12109375,12.795782032327846,12.498133907366705,-0.09388693033170092,-0.38755299226329465,0.2936660619315937,52.55517179356116,11.7890625,14.053760586252338,9.524364413747662
1975-11-01,13.21875,13.96875,12.84375,13.59375,1.6281569004058838,57334,0.028368794326241176,0.027973852042406162,0.21883987766178722,13.21875,12.484375,12.15625,13.023772880234176,12.666690229310289,0.0004672314413944889,-0.30994894752235685,0.31041617896375134,54.63514589747826,11.8125,14.140824236441308,9.484175763558692
1975-12-01,13.59375,13.875,12.75,13.78125,1.6506142616271973,125602,0.01379310344827589,0.013698844358161927,0.21006952175141244,13.53125,12.78125,12.15234375,13.240194914452983,12.838160963262553,0.08934337264320469,-0.23009048348924455,0.31943385613244923,55.68133550608582,11.90625,14.388058816166144,9.424441183833856
1976-01-01,13.78125,14.90625,13.59375,14.90625,1.785358190536499,81068,0.08163265306122458,0.07847161544149531,0.20226582048128525,14.09375,13.03125,12.1796875,13.716210653180703,13.156328507376006,0.24770110865438788,-0.13453216506051807,0.38223327371490595,61.42895745939458,12.0796875,14.871659459364027,9.287715540635974
1976-02-01,14.90625,15.28125,14.25,15.1875,1.8190444707870483,159602,0.018867924528301883,0.018692133012152546,0.19843173254683447,14.625,13.3046875,12.21875,14.136579037986216,13.46881642931816,0.39138365272406794,-0.02934900150360087,0.4207326542276688,62.73027247147841,12.2953125,15.336788485746887,9.253836514253113
1976-03-01,15.1875,15.28125,14.4375,14.4375,1.7292150259017944,142667,-0.04938271604938271,-0.050643732818754915,0.19847098474606845,14.84375,13.515625,12.2734375,14.22255645570444,13.61784467096152,0.4396661741151391,0.06445403362014712,0.37521214049499196,57.18926200897769,12.4640625,15.58664124950737,9.341483750492632
1976-04-01,14.4375,15.28125,14.4375,15.1875,1.8190444707870483,140136,0.051948051948051965,0.050643732818754936,0.20035305880362014,14.9375,13.765625,12.41015625,14.498254611217458,13.85933010619821,0.5323129794885961,0.15802582279383692,0.3742871566947592,60.90791234421625,12.7125,15.871415953297904,9.553584046702097
