Date,Open,High,Low,Close,Adj Close,Volume,Simple Return,Log Return,Volatility,SMA_3,SMA_12,SMA_24,EMA_6,EMA_12,MACD,Signal Line,Histogram,RSI,Middle Band,Upper Band,Lower Band
2010-07-01,10.25,10.899999618530273,9.34000015258789,10.0,10.0,5567200,,,,,,,10.0,10.0,0.0,0.0,0.0,,10.0,10.0,10.0
2010-08-01,10.0,12.390000343322754,9.899999618530273,12.180000305175781,12.180000305175781,2888200,0.2180000305175782,0.1972101943431879,,,,,10.622857230050224,10.335384662334736,0.17390315824764002,0.03478063164952801,0.13912252659811203,100.0,11.09000015258789,13.270000457763672,8.90999984741211
2010-09-01,12.4399995803833,14.170000076293945,11.100000381469727,11.899999618530273,11.899999618530273,2971300,-0.022988561545973396,-0.0232569192760299,,11.359999974568685,,,10.987755055330238,10.576094655595588,0.2858340319201087,0.08499131170364416,0.20084272021646454,88.61786285548584,11.359999974568685,13.296870332818893,9.423129616318478
2010-10-01,11.899999618530273,13.75,11.710000038146973,13.119999885559082,13.119999885559082,1179500,0.1025210341292,0.0975994067321084,,12.399999936421713,,,11.596967863967052,10.967464690974587,0.46759375160402605,0.16151179968372054,0.3060819519203055,92.39128829175998,11.799999952316284,14.066450890129822,9.533549014502746
2010-11-01,13.100000381469727,13.5,11.510000228881836,12.949999809265137,12.949999809265137,2813500,-0.012957323001279941,-0.013042001376326193,,12.65666643778483,,,11.983548419766503,11.272470093788518,0.5911081270183587,0.24743106515064817,0.3436770618677105,88.31167254848194,12.029999923706054,14.25617145174279,9.803828395669317
2010-12-01,13.119999885559082,14.880000114440918,12.75,14.359999656677246,14.359999656677246,4110500,0.10888029870111038,0.10335076629482237,,13.476666450500488,,,12.662534487455286,11.747474641925246,0.7936209944212287,0.3566690510047643,0.4369519434164644,91.4448543389724,12.418333212534586,15.091518813607244,9.745147611461928
2011-01-01,14.430000305175781,17.459999084472656,14.430000305175781,15.489999771118164,15.489999771118164,4379800,0.07869081765022745,0.07574809994086605,,14.266666412353516,,,13.470381711358964,12.323247738724156,1.0333832672487198,0.4920118942535554,0.5413713729951644,92.9577359686777,12.857142720903669,16.13530778615833,9.578977655649009
2011-02-01,15.399999618530273,15.600000381469727,13.350000381469727,14.420000076293945,14.420000076293945,3107400,-0.06907680507647807,-0.0715785025050289,,14.756666501363119,,,13.741701244197529,12.6458250214272,1.1240986532985406,0.6184292460625525,0.5056694072359882,79.62466145205461,13.052499890327454,16.288496534754287,9.81650324590062
2011-03-01,14.4399995803833,15.289999961853027,12.649999618530273,14.140000343322754,14.140000343322754,2741200,-0.01941745710747278,-0.019608452398967552,,14.683333396911621,,,13.855500986804735,12.87569814787267,1.1600255593592639,0.7267485087218948,0.4332770506373691,76.74418575996808,13.173333273993599,16.299893289322803,10.046773258664393
2011-04-01,14.149999618530273,17.09000015258789,13.720000267028809,16.110000610351562,16.110000610351562,3981900,0.13932109046652807,0.13043255032670742,,14.890000343322754,,,14.499643736389544,13.373283142100192,1.3321047741913663,0.8478197618157892,0.4842850123755771,81.46240981591043,13.467000007629395,16.916997861615,10.017002153643793
2011-05-01,16.299999237060547,16.889999389648438,14.079999923706055,14.619999885559082,14.619999885559082,6035500,-0.09248917866800532,-0.097049788581449,,14.956666946411133,,,14.534031207580838,13.565085718016945,1.3328835339858784,0.9448325162498071,0.3880510177360713,70.6249963279287,13.571818178350275,16.927397866068414,10.216238490632136
2011-06-01,14.579999923706055,14.800000190734863,12.3100004196167,14.180000305175781,14.180000305175781,5986400,-0.0300957307679538,-0.030557903868390825,,14.970000267028809,13.622500022252401,,14.432879521179395,13.659687962195228,1.2832044358571455,1.012506900171275,0.2706975356858705,67.95532577068593,13.622500022252401,16.85276461768403,10.392235426820772
2011-07-01,14.130000114440918,15.119999885559082,13.170000076293945,13.460000038146973,13.460000038146973,3475700,-0.05077575821814362,-0.05211021557486469,,14.086666742960611,13.910833358764648,,14.154913954598703,13.62896674311088,1.1722227344165823,1.0444500670203365,0.12777266739624582,63.996762137220905,13.61000002347506,16.714745922391693,10.505254124558428
2011-08-01,13.649999618530273,13.9399995803833,9.520000457763672,11.140000343322754,11.140000343322754,4966500,-0.17236253255936929,-0.18918006173262467,,12.926666895548502,13.824166695276896,,13.293510065662717,13.246048835451168,0.88684139456217,1.0129283325287033,-0.12608693796653325,53.88283462385769,13.433571474892753,16.68465142847799,10.182491521307515
2011-09-01,11.210000038146973,12.100000381469727,9.6899995803833,10.15999984741211,10.15999984741211,3397900,-0.08797131649085188,-0.09208383818621362,,11.586666742960611,13.679166714350382,,12.398221431876829,12.771272068060544,0.5749688933550186,0.9253364446939664,-0.3503675513389478,50.268869132555686,13.215333366394043,16.75539649752012,9.675270235267964
2011-10-01,10.140000343322754,11.899999618530273,8.600000381469727,10.989999771118164,10.989999771118164,3178500,0.08169290710348465,0.07852732045731461,,10.763333320617676,13.501666704813639,,11.995872385945782,12.497230176223255,0.3902828091908681,0.8183257175933468,-0.4280429084024787,53.13576263921538,13.0762500166893,16.66922158998226,9.48327844339634
